iter	Passed	Remaining
562	117633	1971765
563	117839	1971516
564	118033	1971057
565	118229	1970631
566	118422	1970156
567	118623	1969820
568	118822	1969443
569	119040	1969387
570	119243	1969079
571	119451	1968861
572	119647	1968449
573	119853	1968185
574	120063	1968001
575	120268	1967724
576	120469	1967389
577	120676	1967146
578	120884	1966922
579	121109	1966991
580	121311	1966666
581	121511	1966321
582	121709	1965925
583	121915	1965686
584	122131	1965592
585	122335	1965304
586	122559	1965335
587	122768	1965123
588	122990	1965138
589	123202	1964973
590	123400	1964595
591	123609	1964384
592	123813	1964100
593	124033	1964069
594	124241	1963850
595	124463	1963845
596	124733	1964602
597	124943	1964417
598	125177	1964594
599	125380	1964287
600	125576	1963880
601	125784	1963651
602	125981	1963270
603	126212	1963393
604	126417	1963121
605	126621	1962834
606	126829	1962626
607	127045	1962511
608	127303	1963073
609	127505	1962753
610	127719	1962609
611	127950	1962743
612	128148	1962365
613	128354	1962103
614	128553	1961741
615	128747	1961309
616	128948	1960978
617	129147	1960623
618	129389	1960909
619	129623	1961081
620	129840	1960986
621	130064	1961005
622	130318	1961469
623	130526	1961243
624	130763	1961445
625	130980	1961360
626	131185	1961087
627	131417	1961213
628	131665	1961584
629	131875	1961389
630	132077	1961071
631	132280	1960758
632	132493	1960615
633	132728	1960787
634	132938	1960579
635	133148	1960382
636	133344	1959977
637	133536	1959518
638	133754	1959436
639	133952	1959051
640	134160	1958827
641	134358	1958451
642	134553	1958035
643	134777	1958041
644	134978	1957717
645	135183	1957439
646	135402	1957371
647	135608	1957121
648	135836	1957170
649	136049	1957018
650	136276	1957068
651	136475	1956701
652	136693	1956623
653	136938	1956917
654	137240	1958041
655	137455	1957902
656	137737	1958730
657	137933	1958324
658	138130	1957926
659	138329	1957567
660	138528	1957207
661	138733	1956934
662	138971	1957126
663	139183	1956957
664	139388	1956684
665	139592	1956392
666	139818	1956404
667	140016	1956043
668	140248	1956138
669	140457	1955924
670	140680	1955893
671	140893	1955737
672	141107	1955584
673	141312	1955316
674	141527	1955179
675	141726	1954816
676	141949	1954790
677	142150	1954467
678	142353	1954167
679	142559	1953907
