iter	Passed	Remaining
1120	48038	37668
1121	48071	37617
1122	48107	37569
1123	48156	37531
1124	48193	37483
1125	48222	37429
1126	48259	37382
1127	48282	37324
1128	48309	37269
1129	48351	37226
1130	48381	37173
1131	48412	37121
1132	48453	37078
1133	48484	37026
1134	48543	36995
1135	48575	36944
1136	48605	36892
1137	48637	36841
1138	48674	36794
1139	48703	36741
1140	48733	36689
1141	48759	36633
1142	48786	36578
1143	48814	36525
1144	48874	36495
1145	48905	36444
1146	48939	36395
1147	48984	36353
1148	49019	36305
1149	49061	36263
1150	49389	36430
1151	49428	36384
1152	49460	36334
1153	49495	36285
1154	49521	36230
1155	49579	36198
1156	49615	36150
1157	49646	36098
1158	49681	36050
1159	49723	36006
1160	49751	35953
1161	49783	35902
1162	49830	35862
1163	49860	35810
1164	49891	35758
1165	49922	35708
1166	49954	35657
1167	49982	35603
1168	50015	35553
1169	50039	35498
1170	50064	35442
1171	50111	35402
1172	50137	35348
1173	50162	35293
1174	50202	35248
1175	50236	35199
1176	50267	35148
1177	50301	35099
1178	50331	35048
1179	50360	34996
1180	50424	34968
1181	50662	35060
1182	50704	35017
1183	50745	34973
1184	50776	34922
1185	50809	34872
1186	50867	34839
1187	50896	34787
1188	50935	34742
1189	50968	34692
1190	50999	34641
1191	51031	34591
1192	51061	34540
1193	51091	34488
1194	51116	34434
1195	51151	34386
1196	51184	34336
1197	51219	34288
1198	51250	34238
1199	51279	34186
1200	51307	34133
1201	51370	34104
1202	51399	34052
1203	51430	34002
1204	51468	33956
1205	51496	33904
1206	51527	33853
1207	51560	33804
1208	51585	33750
1209	51619	33701
1210	51651	33652
1211	51909	33749
1212	52075	33787
1213	52113	33740
1214	52149	33693
1215	52210	33661
1216	52247	33615
1217	52277	33563
1218	52297	33506
1219	52322	33452
1220	52348	33398
1221	52376	33346
1222	52425	33307
1223	52461	33259
1224	52496	33211
1225	52527	33161
1226	52553	33108
1227	52590	33061
1228	52624	33013
1229	52657	32964
1230	52684	32911
1231	52715	32861
1232	52745	32811
1233	52773	32759
1234	52813	32714
1235	52841	32662
1236	52867	32609
1237	52907	32564
1238	52931	32510
1239	52961	32460
1240	53000	32415
1241	53026	32362
1242	53053	32310
1243	53372	32435
1244	53452	32414
1245	53486	32366
1246	53519	32317
1247	53548	32266
1248	53577	32214
1249	53636	32181
1250	53669	32133
1251	53699	32082
1252	53729	32031
1253	53756	31979
1254	53785	31928
1255	53850	31898
1256	53881	31848
1257	53923	31805
1258	53969	31764
1259	53994	31711
1260	54030	31664
1261	54063	31615
1262	54092	31564
1263	54124	31515
1264	54155	31465
1265	54183	31414
1266	54211	31363
1267	54249	31317
1268	54278	31266
1269	54306	31215
1270	54348	31172
1271	54383	31125
1272	54407	31071
1273	54454	31031
1274	54796	31158
1275	54832	31111
1276	54868	31065
1277	54905	31018
1278	54945	30973
1279	55016	30946
1280	55049	30897
1281	55077	30846
1282	55128	30808
1283	55155	30756
1284	55181	30704
1285	55227	30662
1286	55254	30611
1287	55283	30560
1288	55347	30528
1289	55393	30488
1290	55434	30443
1291	55490	30408
1292	55523	30359
1293	55553	30309
1294	55583	30259
1295	55607	30206
1296	55645	30160
1297	55681	30114
1298	55712	30064
1299	55743	30015
1300	55775	29966
1301	55806	29917
1302	55983	29946
1303	56099	29942
1304	56137	29896
1305	56168	29847
1306	56195	29795
1307	56223	29745
1308	56252	29694
1309	56293	29650
1310	56325	29601
1311	56362	29556
1312	56403	29511
1313	56441	29466
1314	56489	29425
1315	56536	29385
1316	56577	29341
1317	56614	29295
1318	56661	29254
1319	56701	29209
1320	56737	29163
1321	56772	29116
1322	56809	29070
1323	56848	29025
1324	56894	28984
1325	56941	28943
1326	56983	28899
1327	57044	28866
1328	57080	28819
1329	57405	28918
1330	57516	28909
1331	57565	28869
1332	57604	28823
1333	57635	28774
1334	57664	28724
1335	57691	28672
